0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.0731061194284265,-0.5905976202572002,-0.5004067131620471,-0.010818703043382566,-0.46214550304811935,-0.36289675885492395,0.4586780339853111,-0.43596559239234633,-0.6154855633806227,-0.5063618683389206,-0.01799562967253904,0.3006682457329887,0.7137664572088379,-0.4714422250483036,0.37835960166216975,-0.41458485730408173,0.3317468217554162,-0.8649432318611123,0.5042218019304541,-0.6352321910567346,0.39714689059486147,-0.3407916079367317,0.6432373825301637,0.1880475427556125,-0.09065746556528491,-0.3621983482252879,0.025590048181545515
-0.6622670722474838,-0.944776423024728,-1.1420580899574542,-0.5339900866315315,-0.39205838312955954,-0.4783947386621654,0.045071353904296556,-1.2075912593557658,-0.8708380873175887,-1.4293573815912208,-2.7268217625440103,-0.632832602479231,0.7910573793063532,0.836616397288002,-0.017365592972972816,0.34020643930429517,0.5808907154888919,-0.3452592810656474,1.2759373767751345,-0.3728694406355,0.5147779734320629,0.0626569184651317,0.13399915156650724,0.4205106414531809,0.06645352679290936,-1.1034099812111484,-1.4005344924599252
1.9115390986182024,-0.9132864636429153,-0.6608756371403031,0.6804377333626532,-0.9501337506934064,-0.19599059599746374,0.49077776901144965,-0.04828336176609569,-0.7645081291216997,-0.522875726220581,-0.01664432497559306,0.527686643181887,1.317830768699366,-0.9331733681368868,-0.27200114612243503,-1.0344381584465199,0.9449734007968802,-0.8614327119937985,0.14816042898319007,-0.5752849659826454,0.23796658999408635,-1.040497325473655,0.19547428128972796,-0.6592499314555341,0.6343607628146508,-0.8338810639837952,0.4621587851126087
2.4263003327913397,-1.586705293769358,-1.6821557158254457,0.1548785642290568,-1.240122329525526,0.31828167529004037,0.16068616281602846,-1.2620979749981034,-1.089650687482432,-1.9559847195167044,-0.006364877243347597,-0.553832151032013,1.6265895110082864,0.68381416399065,-0.5662868984162627,0.24744170112992464,-0.04566416388717937,0.03149468642760744,-0.07742784380431078,0.7569214691634465,0.03771314717683485,0.4065571977616514,0.23813144068298858,0.38100380107513077,-0.5124914975426668,-1.2740487288131745,-1.458743657384067
0.6923677545239305,-0.5194358134138722,-0.06284086957428014,-0.6012492005702225,-0.9488754056885361,-0.8807279078769596,-1.229883769089147,0.2241653834855744,-0.7603672647624017,0.5357192550727733,-0.03434753714312318,-0.16402330855547198,0.8622624579833056,-1.2355025787755283,-0.8535440801360288,-2.540217676012471,-0.33645942608928553,-1.8400373876408669,-0.9224368941417231,-0.5774866560680711,-0.8405513135573004,-1.034613779798692,-1.083750939266154,-0.3406250848436556,0.6540141768844815,-0.8711537334486292,0.753204609733317
-0.43845783999829363,-0.5237844374756786,-0.23911980496215843,-0.4188278796742848,-0.9849582489051912,-0.9554619753511817,-1.0400900782127456,-0.3720032609699261,-0.7899971082523994,0.5989548048584254,-0.03384793645579626,-0.3374310238619922,0.6059672494851531,-0.39737601320936056,-0.32839027186816266,-1.6666429688081659,-0.24457955368174056,-1.575733324553513,-0.6637491566631687,-0.1888163200170664,-1.1112699183845702,-0.8432270178816261,-1.0240060417228898,-0.7315549004126358,0.2846346805520749,-1.3741652691401969,-0.8766520081426501
0.0731061194284265,-1.0435433277580553,-0.7378350400122279,0.16574127897489893,-1.6374640419586572,-1.0935736159395553,-0.9993587437891018,-0.6626793951615261,-1.1092916629566973,0.542843133331097,-0.03332911531397303,-0.4593507438074062,0.9922528389997324,-1.2718330098312323,-0.1898005358647175,1.006462847884456,-1.320345299688343,-1.5914926214520355,-0.9430784273666869,0.06312019018463165,-1.6916145383463517,-0.2710059476185383,-1.13041845871731,-0.28691616749995236,0.632923503368192,-1.4765697988230033,-0.6147107659840125
-1.3976402639233942,-1.0541609497517532,-1.0136937180924952,0.013345949204744518,-1.276254026891032,-0.8950974741914155,-0.5557138056562967,-1.2745928948525471,-1.0574378768099058,-0.3136705475494855,-0.03370773900083212,-0.3530404881800496,1.1900233831815448,-0.8204680893040693,0.2322655808939253,0.5356883294473024,-0.33057515621225647,-1.5580746305831839,-0.15271640880560566,-0.5234869916946645,-1.4328356598750787,-0.3538812031354392,-1.7004370882939737,0.2081121716412082,0.3551223721212302,-1.0893130872739443,-0.4982924361357292
-1.8246311494126324,-0.6808082321362001,-0.952328980277281,0.1745225419511634,-0.40577534371817364,0.36879988996442326,0.5058191975923054,-1.3360776313996863,-0.42118156782389843,-0.8001927397171344,-0.024042807250474023,0.223235439461305,0.7434622897488903,-0.2654080430879564,0.607275158483315,-0.5625001351023928,0.4650687761237056,-1.4178640043079727,1.243857778420158,-0.5818609075986839,1.687595595893289,-0.10704425024610147,0.37367576309040595,-1.2792677933187475,0.0885831511904828,-0.34756330976076477,0.8405183571195297
0.36725539609879065,-0.5444064389390468,-0.5923596058554697,-0.7572500193556261,-0.516989198921526,-1.3108796214538565,-0.8699286551198339,-0.4339521483180198,-0.9296119931430825,-0.3112764230429362,-0.034509759665398716,-0.6898853257537445,0.5087033622962087,-0.12410250125702481,0.17439461458068597,-1.553143828320441,-0.14454172071185997,-0.40853088727909037,-0.1033443831811191,-0.8564171969015703,-0.4518173314260519,-0.009067709490158263,-0.10276425900590687,0.8184288841757822,-0.5119645317860867,0.16868330274673218,-0.5273970185978003
